,Departament,Cdig,Tama,Robo,Intento_robo,Extorsión,Estafa o fraude,Daños,Amenazas,Secuestros,Final
12106,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
12107,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
12108,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
12109,LIMA,7110,GRANDE,0,0,0,0,0,0,0,Nin
12110,LIMA,7110,GRANDE,1,0,0,1,1,0,0,Rob_Est_Dan
12111,LIMA,7410,GRANDE,0,0,0,0,0,0,0,Nin
12112,LIMA,7020,GRANDE,0,0,0,0,0,0,0,Nin
12113,LIMA,7110,GRANDE,0,0,0,0,0,0,0,Nin
12114,LIMA,7410,MEDIANA,0,0,0,0,0,0,0,Nin
12115,LIMA,7020,MEDIANA,0,0,0,0,0,0,0,Nin
12116,LIMA,6920,MEDIANA,0,0,0,0,0,0,0,Nin
12117,LIMA,7020,MICRO,0,0,0,0,0,0,0,Nin
12118,LIMA,8299,GRANDE,0,0,0,0,0,0,0,Nin
12119,LIMA,8299,GRANDE,1,0,0,0,0,0,0,Rob
12120,LIMA,7730,GRANDE,0,0,0,0,0,0,0,Nin
12121,LIMA,7911,GRANDE,0,0,0,0,0,0,0,Nin
12122,LIMA,7490,MEDIANA,0,0,0,0,0,0,0,Nin
12123,LIMA,8541,MICRO,0,0,0,0,0,0,0,Nin
12124,LIMA,8610,GRANDE,1,0,0,0,0,0,0,Rob
12125,LIMA,8620,GRANDE,0,0,0,0,0,0,0,Nin
12126,LIMA,8690,MEDIANA,0,0,0,0,0,0,0,Nin
12127,LIMA,9200,MEDIANA,0,0,0,0,0,0,0,Nin
12128,LIMA,2511,GRANDE,0,0,0,0,0,0,0,Nin
12129,LIMA,899,PEQUEÑA,0,1,0,0,0,0,0,int
12130,LIMA,1010,GRANDE,0,0,0,0,0,0,0,Nin
12131,LIMA,1313,GRANDE,0,0,0,0,0,0,0,Nin
12132,LIMA,1410,MEDIANA,1,0,0,0,0,0,0,Rob
12133,LIMA,1410,MEDIANA,1,0,0,0,0,0,0,Rob
12134,LIMA,1410,MICRO,0,0,0,0,0,0,0,Nin
12135,LIMA,3510,MICRO,1,1,0,0,0,0,0,Rob_Int
12136,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12137,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
12138,LIMA,4730,GRANDE,0,0,0,0,0,0,0,Nin
12139,LIMA,4799,PEQUEÑA,0,1,0,0,0,0,0,int
12140,LIMA,4630,PEQUEÑA,0,0,0,0,0,0,0,Nin
12141,LIMA,5221,GRANDE,1,0,0,0,0,0,0,Rob
12142,LIMA,8690,PEQUEÑA,0,1,0,0,0,0,0,int
12143,LIMA,2100,MEDIANA,0,0,0,0,0,0,0,Nin
12144,LIMA,3700,PEQUEÑA,0,0,0,0,0,0,0,Nin
12145,LIMA,4390,GRANDE,1,0,0,0,0,0,0,Rob
12146,LIMA,1392,GRANDE,0,0,0,0,0,0,0,Nin
12147,LIMA,2021,GRANDE,1,0,0,0,0,0,0,Rob
12148,LIMA,4761,GRANDE,0,0,0,0,0,0,0,Nin
12149,LIMA,4510,GRANDE,0,0,0,0,0,0,0,Nin
12150,LIMA,4921,GRANDE,1,0,0,0,0,0,0,Rob
12151,LIMA,5320,MEDIANA,0,0,0,0,0,0,0,Nin
12152,LIMA,7110,MEDIANA,0,0,0,0,0,0,0,Nin
12153,LIMA,9512,GRANDE,0,0,0,0,0,0,0,Nin
12154,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
12155,LAMBAYEQUE,311,PEQUEÑA,0,0,1,0,0,0,0,Ext
12156,LIMA,1061,GRANDE,0,0,0,0,0,0,0,Nin
12157,LIMA,1391,PEQUEÑA,0,0,0,0,0,0,0,Nin
12158,LIMA,4690,GRANDE,1,0,0,0,0,0,0,Rob
12159,LIMA,6499,MICRO,0,0,0,0,0,0,0,Nin
12160,LIMA,8220,GRANDE,0,0,0,0,0,0,0,Nin
12161,LIMA,8510,MEDIANA,0,0,0,0,0,0,0,Nin
12162,LIMA,311,PEQUEÑA,1,0,0,0,0,0,0,Rob
12163,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
12164,LIMA,899,PEQUEÑA,0,0,0,0,0,0,0,Nin
12165,LIMA,3510,GRANDE,1,0,0,0,0,0,0,Rob
12166,LIMA,3510,GRANDE,1,0,0,0,0,0,0,Rob
12167,LIMA,4100,PEQUEÑA,1,0,0,0,0,0,0,Rob
12168,LIMA,4530,GRANDE,0,0,0,0,0,0,0,Nin
12169,LIMA,5229,GRANDE,0,0,0,0,0,0,0,Nin
12170,LIMA,6629,PEQUEÑA,0,0,0,0,0,0,0,Nin
12171,LIMA,7310,GRANDE,0,0,0,0,0,0,0,Nin
12172,LIMA,7110,MICRO,0,0,0,0,0,0,0,Nin
12173,LIMA,8299,PEQUEÑA,0,0,0,0,0,0,0,Nin
12174,LIMA,8549,GRANDE,0,0,0,0,0,0,0,Nin
12175,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
12176,LIMA,4520,PEQUEÑA,0,0,0,0,0,0,0,Nin
12177,LIMA,4690,PEQUEÑA,0,0,0,0,0,0,0,Nin
12178,LIMA,1311,GRANDE,0,0,0,0,0,0,0,Nin
12179,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
12180,LIMA,1311,GRANDE,0,0,0,0,0,0,0,Nin
12181,LIMA,3100,MICRO,0,0,0,0,0,0,0,Nin
12182,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
12183,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
12184,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
12185,LIMA,4690,GRANDE,1,0,0,0,0,0,0,Rob
12186,LIMA,1079,GRANDE,0,0,0,0,0,0,0,Nin
12187,LIMA,4630,MICRO,0,0,0,0,0,0,0,Nin
12188,LIMA,7830,GRANDE,0,0,0,0,0,0,0,Nin
12189,LIMA,8530,GRANDE,0,0,0,0,0,0,0,Nin
12190,LIMA,311,GRANDE,1,0,0,0,0,0,0,Rob
12191,LIMA,311,GRANDE,1,0,0,0,0,0,0,Rob
12192,LIMA,729,GRANDE,0,0,0,0,0,0,0,Nin
12193,LIMA,910,GRANDE,0,1,0,0,0,0,0,int
12194,LIMA,729,MEDIANA,0,0,0,0,0,0,0,Nin
12195,LIMA,1030,GRANDE,1,0,0,0,0,0,0,Rob
12196,LIMA,1410,GRANDE,1,0,1,0,1,0,0,Rob_Ext_Dan
12197,LIMA,1020,GRANDE,1,0,0,0,0,0,0,Rob
12198,LIMA,3510,GRANDE,0,0,0,0,0,0,0,Nin
12199,LIMA,3510,PEQUEÑA,1,1,0,0,0,0,0,Rob_Int
12200,LIMA,4100,GRANDE,1,0,1,1,0,0,0,Rob_Ext_Est
12201,LIMA,4100,GRANDE,0,1,0,0,0,0,0,int
12202,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12203,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
12204,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12205,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
12206,LIMA,4659,GRANDE,1,0,0,1,0,0,0,Rob_Est
12207,LIMA,4510,GRANDE,1,0,0,0,0,0,0,Rob
12208,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
12209,LIMA,4719,GRANDE,0,0,0,0,0,0,0,Nin
12210,LIMA,4711,GRANDE,0,0,0,0,0,0,0,Nin
12211,LIMA,4610,GRANDE,1,0,0,0,0,0,0,Rob
12212,LIMA,4620,GRANDE,0,1,0,0,0,0,0,int
12213,LIMA,4661,MEDIANA,0,0,0,0,0,0,0,Nin
12214,LIMA,5012,GRANDE,1,0,0,0,0,0,0,Rob
12215,LIMA,6630,GRANDE,0,0,0,0,0,0,0,Nin
12216,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
12217,LIMA,6810,GRANDE,1,0,0,0,0,0,0,Rob
12218,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
12219,LIMA,6810,MEDIANA,0,0,0,1,0,0,0,Est
12220,LIMA,6820,MEDIANA,0,0,0,0,0,0,0,Nin
12221,LIMA,6810,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
12222,LIMA,6810,PEQUEÑA,0,0,0,0,0,0,0,Nin
12223,LIMA,899,GRANDE,0,0,0,0,0,0,0,Nin
12224,LIMA,7110,GRANDE,0,0,0,0,0,0,0,Nin
12225,LIMA,7020,GRANDE,0,0,0,1,0,0,0,Est
12226,LIMA,7110,GRANDE,0,0,0,0,0,0,0,Nin
12227,LIMA,7020,MEDIANA,0,0,0,0,0,0,0,Nin
12228,LIMA,7110,MEDIANA,0,0,0,0,0,0,0,Nin
12229,LIMA,7310,PEQUEÑA,1,0,0,0,0,0,0,Rob
12230,LIMA,8299,MEDIANA,0,0,0,0,0,0,0,Nin
12231,LIMA,8010,MEDIANA,0,0,0,0,0,0,0,Nin
12232,LIMA,8690,PEQUEÑA,0,0,0,0,0,0,0,Nin
12233,LIMA,9200,GRANDE,0,0,0,0,0,0,0,Nin
12234,LIMA,9200,MEDIANA,0,0,0,0,0,0,0,Nin
12235,LIMA,7110,MICRO,1,1,0,0,0,0,0,Rob_Int
12236,LIMA,729,MEDIANA,0,0,0,0,0,0,0,Nin
12237,LIMA,899,PEQUEÑA,0,0,0,0,0,0,0,Nin
12238,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12239,LIMA,4663,GRANDE,0,0,0,0,0,0,0,Nin
12240,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
12241,LIMA,8299,GRANDE,0,0,0,0,0,0,0,Nin
12242,LIMA,8299,MEDIANA,1,0,0,0,0,0,0,Rob
12243,LIMA,9200,GRANDE,0,0,0,0,0,0,0,Nin
12244,LIMA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12245,LIMA,1811,GRANDE,0,0,0,0,0,0,0,Nin
12246,LIMA,3520,MICRO,1,0,0,0,0,0,0,Rob
12247,LIMA,3830,PEQUEÑA,0,1,0,0,0,0,0,int
12248,LIMA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12249,LIMA,4100,MICRO,0,0,0,0,0,0,0,Nin
12250,LIMA,4923,MICRO,0,0,0,0,0,0,0,Nin
12251,LIMA,7310,GRANDE,0,0,0,0,0,0,0,Nin
12252,LIMA,7020,MEDIANA,0,0,0,0,0,0,0,Nin
12253,LIMA,8299,MICRO,0,0,0,0,0,0,0,Nin
12254,LIMA,8521,MEDIANA,0,0,0,0,0,0,0,Nin
12255,LIMA,2394,GRANDE,0,0,0,0,0,0,0,Nin
12256,LIMA,2710,GRANDE,0,0,0,0,0,0,0,Nin
12257,LIMA,3821,MEDIANA,0,0,0,0,0,0,0,Nin
12258,LIMA,7310,GRANDE,0,0,0,0,0,0,0,Nin
12259,LIMA,9000,MICRO,0,0,0,0,0,0,0,Nin
12260,LIMA,4663,MEDIANA,0,0,0,0,0,0,0,Nin
12261,LIMA,4290,PEQUEÑA,0,0,0,0,0,0,0,Nin
12262,LIMA,4100,MICRO,1,0,1,0,0,0,0,Rob_Ext
12263,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12264,LIMA,8292,PEQUEÑA,0,0,0,0,0,0,0,Nin
12265,LIMA,4730,MEDIANA,0,0,0,0,0,0,0,Nin
12266,LIMA,4799,PEQUEÑA,0,0,0,0,0,0,0,Nin
12267,LIMA,4799,PEQUEÑA,0,0,0,0,0,0,0,Nin
12268,LIMA,6910,PEQUEÑA,0,0,0,0,0,0,0,Nin
12269,LIMA,1030,GRANDE,0,0,0,0,0,0,0,Nin
12270,LIMA,1071,PEQUEÑA,0,0,0,0,0,0,0,Nin
12271,LIMA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12272,LIMA,8299,MICRO,0,0,0,0,0,0,0,Nin
12273,LIMA,4752,GRANDE,0,0,1,0,0,0,0,Ext
12274,LIMA,4752,PEQUEÑA,0,0,0,0,0,0,0,Nin
12275,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12276,LIMA,8510,PEQUEÑA,0,0,0,0,0,0,0,Nin
12277,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
12278,LIMA,510,PEQUEÑA,0,0,0,0,0,0,0,Nin
12279,LIMA,4711,PEQUEÑA,0,0,0,0,0,0,0,Nin
12280,LIMA,4722,MICRO,0,0,0,0,0,0,0,Nin
12281,LIMA,4923,PEQUEÑA,1,0,0,0,0,0,0,Rob
12282,LIMA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12283,LIMA,8690,PEQUEÑA,0,0,0,0,0,0,0,Nin
12284,LIMA,4630,PEQUEÑA,0,0,0,1,0,0,0,Est
12285,LIMA,3600,GRANDE,0,0,0,0,0,0,0,Nin
12286,LIMA,4921,MICRO,0,0,0,0,0,0,0,Nin
12287,LORETO,910,PEQUEÑA,0,0,0,0,0,0,0,Nin
12288,LORETO,1410,PEQUEÑA,0,0,0,0,0,0,0,Nin
12289,LORETO,3811,GRANDE,0,0,0,0,0,0,0,Nin
12290,LORETO,4100,GRANDE,0,0,0,0,0,0,0,Nin
12291,LORETO,4390,PEQUEÑA,0,0,0,0,0,0,0,Nin
12292,LORETO,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12293,LORETO,9609,PEQUEÑA,0,0,0,0,0,0,0,Nin
12294,LORETO,4721,GRANDE,0,0,0,0,0,0,0,Nin
12295,LORETO,4641,GRANDE,0,0,0,0,0,0,0,Nin
12296,LORETO,4771,GRANDE,0,0,0,0,0,0,0,Nin
12297,LORETO,4540,GRANDE,0,0,0,0,0,0,0,Nin
12298,LORETO,4730,MEDIANA,1,0,0,0,0,0,0,Rob
12299,LORETO,4730,PEQUEÑA,0,0,0,0,0,0,0,Nin
12300,LORETO,4721,PEQUEÑA,1,0,0,0,0,0,0,Rob
12301,LORETO,4659,PEQUEÑA,0,0,0,0,0,0,0,Nin
12302,LORETO,4711,MICRO,0,0,0,0,0,0,0,Nin
12303,LORETO,5022,GRANDE,0,0,0,0,0,0,0,Nin
12304,LORETO,5022,PEQUEÑA,0,0,0,0,0,0,0,Nin
12305,LORETO,7110,PEQUEÑA,0,0,0,0,0,0,0,Nin
12306,LORETO,4921,MICRO,0,0,0,0,0,0,0,Nin
12307,LORETO,5629,PEQUEÑA,0,0,0,0,0,0,0,Nin
12308,LORETO,5510,MICRO,0,0,0,0,0,0,0,Nin
12309,LORETO,6920,PEQUEÑA,0,0,0,0,0,0,0,Nin
12310,LORETO,8299,MEDIANA,0,0,0,0,0,0,0,Nin
12311,LORETO,8521,PEQUEÑA,0,0,0,0,0,0,0,Nin
12312,LORETO,8690,MEDIANA,0,0,0,0,0,0,0,Nin
12313,LORETO,9312,PEQUEÑA,0,0,0,0,0,0,0,Nin
12314,LORETO,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12315,LORETO,6209,PEQUEÑA,0,0,0,0,0,0,0,Nin
12316,LORETO,4630,GRANDE,0,0,0,0,0,0,0,Nin
12317,LORETO,4663,MEDIANA,1,0,0,0,0,0,0,Rob
12318,LORETO,4752,MEDIANA,0,0,0,0,0,0,0,Nin
12319,LORETO,4730,MEDIANA,1,0,0,0,0,0,0,Rob
12320,LORETO,5510,PEQUEÑA,0,0,0,0,0,0,0,Nin
12321,LORETO,3290,MEDIANA,0,0,0,0,0,0,0,Nin
12322,LORETO,4711,PEQUEÑA,0,0,0,0,0,0,0,Nin
12323,LORETO,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12324,LORETO,3011,PEQUEÑA,0,0,0,0,0,0,0,Nin
12325,LORETO,4761,PEQUEÑA,0,0,0,0,0,0,0,Nin
12326,MADRE DE DIOS,4630,PEQUEÑA,0,0,0,0,0,0,0,Nin
12327,MADRE DE DIOS,899,PEQUEÑA,1,0,0,0,0,0,0,Rob
12328,MADRE DE DIOS,1610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12329,MADRE DE DIOS,1610,MICRO,0,0,0,0,0,0,0,Nin
12330,MADRE DE DIOS,4220,PEQUEÑA,0,0,0,0,0,0,0,Nin
12331,MADRE DE DIOS,4630,GRANDE,1,0,0,1,0,0,0,Rob_Est
12332,MADRE DE DIOS,4752,MEDIANA,0,0,0,0,0,0,0,Nin
12333,MADRE DE DIOS,4752,PEQUEÑA,0,0,0,0,0,0,0,Nin
12334,MADRE DE DIOS,4741,PEQUEÑA,1,0,0,0,0,0,0,Rob
12335,MADRE DE DIOS,4759,PEQUEÑA,0,0,0,0,0,0,0,Nin
12336,MADRE DE DIOS,4752,MICRO,1,0,0,0,0,0,0,Rob
12337,MADRE DE DIOS,1610,PEQUEÑA,1,0,0,0,0,0,0,Rob
12338,MADRE DE DIOS,4923,MICRO,1,0,0,0,0,0,0,Rob
12339,MADRE DE DIOS,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12340,MADRE DE DIOS,4773,PEQUEÑA,0,0,0,0,0,0,0,Nin
12341,MADRE DE DIOS,6920,MICRO,0,0,0,0,0,0,0,Nin
12342,MADRE DE DIOS,8521,MICRO,0,0,0,0,0,0,0,Nin
12343,MOQUEGUA,4100,PEQUEÑA,0,0,0,1,0,0,0,Est
12344,MOQUEGUA,4663,PEQUEÑA,0,0,0,0,0,0,0,Nin
12345,MOQUEGUA,4663,PEQUEÑA,0,0,0,0,0,0,0,Nin
12346,MOQUEGUA,4921,PEQUEÑA,0,0,0,0,0,0,0,Nin
12347,MOQUEGUA,6190,PEQUEÑA,0,0,0,0,0,0,0,Nin
12348,MOQUEGUA,8690,PEQUEÑA,0,0,0,1,0,0,0,Est
12349,MOQUEGUA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12350,MOQUEGUA,810,MICRO,0,0,0,0,0,0,0,Nin
12351,MOQUEGUA,2710,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
12352,MOQUEGUA,2511,MICRO,0,0,0,0,0,0,0,Nin
12353,MOQUEGUA,4730,MEDIANA,0,0,0,0,0,0,0,Nin
12354,MOQUEGUA,4630,PEQUEÑA,0,0,0,0,0,0,0,Nin
12355,MOQUEGUA,4620,MICRO,0,0,0,0,0,0,0,Nin
12356,MOQUEGUA,4921,PEQUEÑA,0,0,0,0,0,0,0,Nin
12357,MOQUEGUA,4923,MICRO,0,0,0,0,0,0,0,Nin
12358,MOQUEGUA,5610,PEQUEÑA,1,1,0,0,0,0,0,Rob_Int
12359,MOQUEGUA,810,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
12360,MOQUEGUA,8521,PEQUEÑA,0,0,0,0,0,0,0,Nin
12361,PASCO,2395,PEQUEÑA,0,0,0,0,0,0,0,Nin
12362,PASCO,1071,MICRO,0,0,0,0,0,0,0,Nin
12363,PASCO,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12364,PASCO,4630,MEDIANA,0,0,0,0,0,0,0,Nin
12365,PASCO,4730,PEQUEÑA,0,0,0,0,0,0,0,Nin
12366,PASCO,4711,PEQUEÑA,0,0,0,0,0,0,0,Nin
12367,PASCO,4530,PEQUEÑA,0,0,0,0,0,0,0,Nin
12368,PASCO,4773,MICRO,0,0,0,0,0,0,0,Nin
12369,PASCO,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12370,PASCO,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12371,PASCO,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12372,PASCO,4100,PEQUEÑA,0,1,0,0,0,0,0,int
12373,PASCO,7110,PEQUEÑA,0,0,1,0,0,0,0,Ext
12374,PASCO,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12375,PASCO,5610,MICRO,1,0,0,0,0,0,0,Rob
12376,JUNÍN,7110,PEQUEÑA,0,0,0,0,0,0,0,Nin
12377,PASCO,8690,PEQUEÑA,0,0,0,0,0,0,0,Nin
12378,PIURA,3520,MICRO,0,0,0,0,0,0,0,Nin
12379,PIURA,4923,GRANDE,0,0,0,0,0,0,0,Nin
12380,PIURA,4730,GRANDE,1,0,0,0,0,0,0,Rob
12381,PIURA,4661,GRANDE,1,0,0,0,0,0,0,Rob
12382,PIURA,4630,GRANDE,1,0,0,0,0,0,0,Rob
12383,PIURA,4690,MEDIANA,0,0,0,0,0,0,0,Nin
12384,PIURA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12385,PIURA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12386,PIURA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12387,PIURA,4741,GRANDE,0,0,0,0,0,0,0,Nin
12388,PIURA,4761,PEQUEÑA,0,0,0,0,0,0,0,Nin
12389,PIURA,8510,MEDIANA,0,0,0,0,0,0,0,Nin
12390,PIURA,1811,PEQUEÑA,0,0,0,0,0,0,0,Nin
12391,PIURA,3510,MICRO,0,0,0,0,0,0,0,Nin
12392,PIURA,4290,MEDIANA,0,0,0,0,0,0,0,Nin
12393,PIURA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12394,PIURA,1030,MEDIANA,0,0,0,0,0,0,0,Nin
12395,PIURA,891,MICRO,0,0,0,0,0,0,0,Nin
12396,PIURA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12397,PIURA,1020,MEDIANA,0,0,0,0,0,0,0,Nin
12398,PIURA,1020,GRANDE,0,0,0,0,0,0,0,Nin
12399,PIURA,2220,GRANDE,0,0,0,0,0,0,0,Nin
12400,PIURA,4661,GRANDE,0,0,0,0,0,0,0,Nin
12401,PIURA,4730,GRANDE,0,0,0,0,0,0,0,Nin
12402,PIURA,4730,MEDIANA,0,0,0,0,0,0,0,Nin
12403,PIURA,4661,MEDIANA,0,0,0,0,0,0,0,Nin
12404,PIURA,8510,MICRO,0,0,0,0,0,0,0,Nin
12405,PIURA,1030,MEDIANA,0,0,0,0,0,0,0,Nin
12406,PIURA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12407,PIURA,4641,PEQUEÑA,0,0,0,0,0,0,0,Nin
12408,PIURA,6419,GRANDE,0,0,0,0,0,0,0,Nin
12409,PIURA,6910,PEQUEÑA,0,0,0,0,0,0,0,Nin
12410,PIURA,9499,MEDIANA,0,0,0,0,0,0,0,Nin
12411,PIURA,910,MEDIANA,0,0,0,0,0,0,0,Nin
12412,PIURA,4663,MICRO,0,0,0,0,0,0,0,Nin
12413,PIURA,4923,GRANDE,0,0,0,0,0,0,0,Nin
12414,PIURA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12415,PIURA,5610,PEQUEÑA,1,0,1,0,0,0,0,Rob_Ext
12416,PIURA,8620,PEQUEÑA,0,0,0,0,0,0,0,Nin
12417,PUNO,4100,GRANDE,0,0,0,0,0,0,0,Nin
12418,PUNO,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12419,PUNO,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12420,PUNO,5510,PEQUEÑA,0,0,0,0,0,0,0,Nin
12421,PUNO,6209,PEQUEÑA,0,0,0,0,0,0,0,Nin
12422,PUNO,8610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12423,PUNO,899,GRANDE,0,0,0,0,0,0,0,Nin
12424,PUNO,899,MEDIANA,0,0,0,0,0,0,0,Nin
12425,PUNO,899,GRANDE,0,0,0,0,0,0,0,Nin
12426,PUNO,899,GRANDE,0,0,0,0,0,0,0,Nin
12427,PUNO,899,MEDIANA,0,0,0,0,0,0,0,Nin
12428,PUNO,899,PEQUEÑA,0,0,0,0,0,0,0,Nin
12429,PUNO,899,PEQUEÑA,1,0,0,0,0,0,0,Rob
12430,PUNO,1520,PEQUEÑA,0,0,0,0,0,0,0,Nin
12431,PUNO,4630,GRANDE,0,0,0,0,0,0,0,Nin
12432,PUNO,4663,GRANDE,0,0,0,0,0,0,0,Nin
12433,PUNO,4730,GRANDE,0,0,0,0,0,0,0,Nin
12434,PUNO,4730,MEDIANA,1,0,0,0,0,0,0,Rob
12435,PUNO,4663,MEDIANA,0,0,0,0,0,0,0,Nin
12436,PUNO,4730,MEDIANA,0,0,0,0,0,0,0,Nin
12437,PUNO,4799,PEQUEÑA,0,0,0,0,0,0,0,Nin
12438,PUNO,4530,PEQUEÑA,0,0,0,0,0,0,0,Nin
12439,PUNO,4773,PEQUEÑA,0,0,0,0,0,0,0,Nin
12440,PUNO,4663,MICRO,0,0,0,0,0,0,0,Nin
12441,PUNO,4923,MEDIANA,0,0,0,0,0,0,0,Nin
12442,PUNO,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12443,PUNO,4923,MICRO,0,0,0,0,0,0,0,Nin
12444,PUNO,5510,MICRO,0,0,0,0,0,0,0,Nin
12445,PUNO,7110,PEQUEÑA,0,0,0,0,0,0,0,Nin
12446,PUNO,7710,PEQUEÑA,0,0,0,0,0,0,0,Nin
12447,PUNO,8521,PEQUEÑA,0,0,0,0,0,0,0,Nin
12448,PUNO,9609,PEQUEÑA,0,0,0,0,0,0,0,Nin
12449,PUNO,1393,MICRO,0,0,0,0,0,0,0,Nin
12450,PUNO,8299,PEQUEÑA,0,0,0,0,0,0,0,Nin
12451,SAN MARTÍN,899,PEQUEÑA,0,0,0,0,0,0,0,Nin
12452,SAN MARTÍN,3520,MICRO,0,0,0,0,0,0,0,Nin
12453,SAN MARTÍN,4771,PEQUEÑA,0,0,0,0,0,0,0,Nin
12454,SAN MARTÍN,4752,MICRO,0,0,0,0,0,0,0,Nin
12455,SAN MARTÍN,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12456,SAN MARTÍN,7730,PEQUEÑA,0,0,0,0,0,0,0,Nin
12457,SAN MARTÍN,2511,PEQUEÑA,0,0,0,0,0,0,0,Nin
12458,SAN MARTÍN,4100,GRANDE,0,0,0,0,0,0,0,Nin
12459,SAN MARTÍN,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12460,SAN MARTÍN,4653,GRANDE,0,0,0,0,0,0,0,Nin
12461,SAN MARTÍN,4653,GRANDE,0,0,0,0,0,0,0,Nin
12462,SAN MARTÍN,4630,MEDIANA,0,0,0,0,0,0,0,Nin
12463,SAN MARTÍN,4290,PEQUEÑA,0,0,0,0,0,0,0,Nin
12464,SAN MARTÍN,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
12465,SAN MARTÍN,5510,PEQUEÑA,0,0,0,0,0,0,0,Nin
12466,SAN MARTÍN,6190,PEQUEÑA,0,0,0,0,0,0,0,Nin
12467,SAN MARTÍN,7020,PEQUEÑA,0,0,0,0,0,0,0,Nin
12468,SAN MARTÍN,8530,PEQUEÑA,0,0,0,0,0,0,0,Nin
12469,SAN MARTÍN,8620,PEQUEÑA,0,0,0,0,0,0,0,Nin
12470,SAN MARTÍN,9499,PEQUEÑA,0,0,0,0,0,0,0,Nin
12471,SAN MARTÍN,4773,MEDIANA,0,0,0,0,0,0,0,Nin
12472,SAN MARTÍN,5610,MICRO,0,0,0,0,0,0,0,Nin
12473,SAN MARTÍN,4100,MICRO,0,0,0,0,0,0,0,Nin
12474,SAN MARTÍN,4630,GRANDE,0,0,0,0,0,0,0,Nin
12475,SAN MARTÍN,4923,MICRO,0,0,0,0,0,0,0,Nin
12476,TACNA,311,MICRO,0,0,0,0,0,0,0,Nin
12477,TACNA,1010,GRANDE,0,0,0,0,0,0,0,Nin
12478,TACNA,1030,PEQUEÑA,0,0,0,0,0,0,0,Nin
12479,TACNA,4730,GRANDE,0,0,0,0,0,0,0,Nin
12480,TACNA,4772,GRANDE,0,0,0,0,0,0,0,Nin
12481,TACNA,4663,GRANDE,0,0,0,0,0,0,0,Nin
